,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.0043964385986328125,0.007144927978515625,0.9853515625,0.0030918121337890625,,,,,,,
sub-tree-avg,,,0.11573028564453125,,0.06572628021240234,0.1968841552734375,0.010684013366699219,0.05353546142578125,0.1102142333984375,0.444091796875,0.0031697750091552734
