,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.0015701055526733398,0.003422260284423828,0.9923095703125,0.002807140350341797,,,,,,,
sub-tree-avg,,,0.1230926513671875,,0.5120849609375,0.0909423828125,0.0020971298217773438,0.022649765014648438,0.05532646179199219,0.193267822265625,0.0006342530250549316
