,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.004011392593383789,0.9462890625,0.04680776596069336,0.0028540492057800293,,,,,
sub-tree-avg,,,,,0.71026611328125,0.15668106079101562,0.023919105529785156,0.102020263671875,0.007163524627685547
