,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0014878511428833008,0.9356689453125,0.06113624572753906,0.0017066895961761475,,,,,
sub-tree-avg,,,,,0.7427978515625,0.1789398193359375,0.011606216430664062,0.060092926025390625,0.0064275264739990234
