,dress,shirt,pant,jacket,jeans,trouser,sweatpant,hot pant,training short,training pant,skirt
parent-tree-avg,0.002918243408203125,0.008319377899169922,0.9317626953125,0.057082176208496094,,,,,,,
sub-tree-avg,,,0.0997314453125,,0.03193855285644531,0.08365631103515625,0.009433746337890625,0.024999618530273438,0.04413604736328125,0.70550537109375,0.0005589127540588379
