,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0015666484832763672,0.9935302734375,0.0003884434700012207,0.004583120346069336,,,,,
sub-tree-avg,,,,,0.009593963623046875,0.0799713134765625,0.88427734375,0.026231765747070312,2.3350119590759277e-05
