,dress,shirt,pant,jacket
parent-tree-avg,0.4345855712890625,0.2916259765625,0.262054443359375,0.011682987213134766
sub-tree-avg,0.4345855712890625,0.2916259765625,0.262054443359375,0.011682987213134766
