,dress,shirt,pant,jacket
parent-tree-avg,0.5428466796875,0.30718994140625,0.11292266845703125,0.037128448486328125
sub-tree-avg,0.5428466796875,0.30718994140625,0.11292266845703125,0.037128448486328125
