,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,chambrayshirt,baseballshirt,sweatshirt
parent-tree-avg,0.012609481811523438,0.84222412109375,0.006100356578826904,0.13903915882110596,,,,,,
sub-tree-avg,,,,,0.023681640625,0.87890625,0.01139688491821289,0.037604331970214844,0.004201352596282959,0.04423965513706207
