,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,chambrayshirt,baseballshirt,sweatshirt
parent-tree-avg,0.0021535158157348633,0.9609375,0.0043388307094573975,0.03251218795776367,,,,,,
sub-tree-avg,,,,,0.20611572265625,0.59039306640625,0.005517005920410156,0.043933868408203125,0.060042381286621094,0.09402373433113098
