,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,chambrayshirt,baseballshirt,sweatshirt
parent-tree-avg,0.009394168853759766,0.7241439819335938,0.2627754211425781,0.003773927688598633,,,,,,
sub-tree-avg,,,,,0.65228271484375,0.12913894653320312,0.010881423950195312,0.07831573486328125,0.03874969482421875,0.09061431884765625
