,dress,shirt,pant,jacket,t-shirt,poloshirt,henleyshirt,chambrayshirt,baseballshirt,sweatshirt
parent-tree-avg,0.03375244140625,0.93896484375,0.004553079605102539,0.022699356079101562,,,,,,
sub-tree-avg,,,,,0.081573486328125,0.025127410888671875,0.01416325569152832,0.38071441650390625,0.08320236206054688,0.41522216796875
