,dress,shirt,pant,jacket
parent-tree-avg,0.731689453125,0.03499889373779297,0.20607900619506836,0.027328968048095703
sub-tree-avg,0.731689453125,0.03499889373779297,0.20607900619506836,0.027328968048095703
